ESV Name,Name,KMZ Name,MSG Name,NLT Name,NIV Name,Lat,Lon,Passages,Comment
Etam 1,http://www.tiuli.com/english/Judean_Mountains/Judean_Mountains.asp,TBC,"Judg 15:8, Judg 15:11",TBC,TBC,31.736294,35.05485,TBC,http://www.tiuli.com/english/Judean_Mountains/Judean_Mountains.asp
Etam 2,Ain 2,TBC,TBC,TBC,1 Chr 4:32,0.0,0.0,TBC,TBC
Etam 3,TBC,TBC,2 Chr 11:6,TBC,TBC,31.686465,35.17474,now Khirbet el Khokh; palestine-family.net/index.phpnav=8-18&cid=17&did=193,TBC
Etham,TBC,TBC,"Ex 13:20, Num 33:6, Num 33:7, Num 33:8",TBC,TBC,30.467511,32.282767,TBC,TBC
Ether,Ashnah,TBC,TBC,TBC,"Josh 15:42, Josh 19:7",0.0,0.0,TBC,TBC
Ethiopia,region,TBC,"Est 1:1, Est 8:9, Job 28:19",TBC,TBC,21.959788,31.343557,TBC,TBC
Eth-kazin,Rimmon 3,TBC,TBC,TBC,Josh 19:13,0.0,0.0,TBC,TBC
Euphrates,river,TBC,"Gen 2:14, Gen 15:18, Gen 31:21, Gen 36:37, Ex 23:31, Deut 1:7, Deut 11:24, Josh 1:4, Josh 24:2, 2 Sam 8:3, 2 Sam 10:16, 1 Kgs 4:21, 1 Kgs 4:24, 1 Kgs 14:15, 2 Kgs 23:29, 2 Kgs 24:7, 1 Chr 1:48, 1 Chr 5:9, 1 Chr 18:3, 1 Chr 19:16, 2 Chr 9:26, 2 Chr 35:20, Isa 27:12, Jer 2:18, Jer 13:4, Jer 13:5, Jer 13:6, Jer 13:7, Jer 46:2, Jer 46:6, Jer 46:10, Jer 51:63, Rev 9:14, Rev 16:12",TBC,TBC,35.090577,40.42778,TBC,TBC
Ezem,Eltolad,TBC,TBC,TBC,"Josh 15:29, Josh 19:3, 1 Chr 4:29",0.0,0.0,TBC,TBC
Ezion-geber,Ezion Geber,TBC,TBC,TBC,"Num 33:35, Num 33:36, Deut 2:8, 1 Kgs 9:26, 1 Kgs 22:48, 2 Chr 8:17, 2 Chr 20:36",0.0,0.0,TBC,TBC
Fair Havens,Fair Havens,TBC,TBC,TBC,Acts 27:8,0.0,0.0,TBC,TBC
Field of Blood,Akeldama,TBC,TBC,TBC,"Matt 27:8, Acts 1:19",0.0,0.0,TBC,TBC
Fish Gate,<Jerusalem,TBC,TBC,TBC,"2 Chr 33:14, Neh 3:3, Neh 12:39, Zeph 1:10",0.0,0.0,TBC,TBC
Forum of Appius,TBC,TBC,Acts 28:15,TBC,TBC,41.468706,12.993929,http://gnswww.nga.mil/geonames/Gazetteer/Search/Results.jspFeature__Unique_Feature_ID=-117178&Diacritics=Yes&reload=1,http://gnswww.nga.mil/geonames/Gazetteer/Search/Results.jspFeature__Unique_Feature_ID=-117178&Diacritics=Yes&reload=1
Fountain Gate,<Jerusalem,TBC,TBC,TBC,"Neh 2:14, Neh 3:15, Neh 12:37",0.0,0.0,TBC,TBC
Gaash,Timnath-heres,TBC,TBC,TBC,"Josh 24:30, Judg 2:9, 2 Sam 23:30, 1 Chr 11:32",0.0,0.0,TBC,TBC
Gabbatha,Jerusalem,TBC,TBC,TBC,John 19:13,0.0,0.0,TBC,TBC
Galatia,Lystra,TBC,TBC,TBC,"Acts 16:6, Acts 18:23, 1 Cor 16:1, Gal 1:2, 2 Tim 4:10, 1 Pet 1:1",0.0,0.0,TBC,TBC
Galeed,Mizpah 1,TBC,TBC,TBC,"Gen 31:47, Gen 31:48",0.0,0.0,TBC,TBC
Galilee,Nazareth,region,TBC,TBC,"Josh 12:23, Josh 20:7, Josh 21:32, 1 Kgs 9:11, 2 Kgs 15:29, 1 Chr 6:76, Isa 9:1, Matt 2:22, Matt 3:13, Matt 4:12, Matt 4:15, Matt 4:23, Matt 4:25, Matt 17:22, Matt 19:1, Matt 21:11, Matt 26:32, Matt 27:55, Matt 28:7, Matt 28:10, Matt 28:16, Mark 1:9, Mark 1:14, Mark 1:28, Mark 1:39, Mark 3:7, Mark 6:21, Mark 9:30, Mark 14:28, Mark 15:41, Mark 16:7, Luke 1:26, Luke 2:4, Luke 2:39, Luke 3:1, Luke 4:14, Luke 4:31, Luke 5:17, Luke 8:26, Luke 17:11, Luke 23:5, Luke 23:49, Luke 23:55, Luke 24:6, John 1:43, John 2:1, John 2:11, John 4:3, John 4:43, John 4:45, John 4:46, John 4:47, John 4:54, John 7:1, John 7:9, John 7:41, John 7:52, John 12:21, John 21:2, Acts 1:11, Acts 9:31, Acts 10:37, Acts 13:31",0.0,0.0,TBC,TBC
Gallim,TBC,TBC,"1 Sam 25:44, Isa 10:30",TBC,TBC,31.816667,35.25,TBC,TBC
Gamad,Arvad,TBC,TBC,TBC,Ezek 27:11,0.0,0.0,TBC,TBC
Gareb,<Jerusalem,TBC,TBC,TBC,Jer 31:39,0.0,0.0,TBC,TBC
Gate of Benjamin,<Jerusalem,TBC,TBC,TBC,Zech 14:10,0.0,0.0,TBC,TBC
Gate of Ephraim,<Jerusalem,TBC,TBC,TBC,"Neh 8:16, Neh 12:39",0.0,0.0,TBC,TBC
Gate of Yeshanah,<Jerusalem,TBC,TBC,TBC,"Neh 3:6, Neh 12:39",0.0,0.0,TBC,TBC
Gate of the Foundation,<Jerusalem,TBC,TBC,TBC,2 Chr 23:5,0.0,0.0,TBC,TBC
Gate of the Guard,<Jerusalem,TBC,TBC,TBC,Neh 12:39,0.0,0.0,TBC,TBC
Gath,Gath,TBC,TBC,TBC,"Josh 11:22, Josh 13:3, 1 Sam 5:8, 1 Sam 6:17, 1 Sam 7:14, 1 Sam 17:4, 1 Sam 17:23, 1 Sam 17:52, 1 Sam 21:10, 1 Sam 21:12, 1 Sam 27:2, 1 Sam 27:3, 1 Sam 27:4, 1 Sam 27:11, 2 Sam 1:20, 2 Sam 15:18, 2 Sam 21:20, 2 Sam 21:22, 1 Kgs 2:39, 1 Kgs 2:40, 1 Kgs 2:41, 2 Kgs 12:17, 1 Chr 7:21, 1 Chr 8:13, 1 Chr 18:1, 1 Chr 20:6, 1 Chr 20:8, 2 Chr 11:8, 2 Chr 26:6, Ps 56:1, Amos 6:2, Mic 1:10",0.0,0.0,TBC,TBC
Gath-hepher,Gath Hepher,TBC,TBC,TBC,"Josh 19:13, 2 Kgs 14:25",0.0,0.0,TBC,TBC
Gath-rimmon 1,Gath Rimmon,TBC,TBC,TBC,"Josh 19:45, Josh 21:24, 1 Chr 6:69",0.0,0.0,TBC,TBC
Gath-rimmon 2,Bileam,TBC,TBC,TBC,Josh 21:25,0.0,0.0,TBC,TBC
Gaza,Gaza,TBC,TBC,TBC,"Gen 10:19, Deut 2:23, Josh 10:41, Josh 11:22, Josh 13:3, Josh 15:47, Judg 1:18, Judg 6:4, Judg 16:1, Judg 16:21, 1 Sam 6:17, 1 Kgs 4:24, 2 Kgs 18:8, Jer 25:20, Jer 47:1, Jer 47:5, Amos 1:6, Amos 1:7, Zeph 2:4, Zech 9:5, Acts 8:26",0.0,0.0,TBC,TBC
Geba 1,Geba / Gibeon,TBC,TBC,TBC,"Josh 18:24, Josh 21:17, 1 Sam 13:3, 1 Sam 13:16, 1 Sam 14:5, 1 Kgs 15:22, 2 Kgs 23:8, 1 Chr 6:60, 1 Chr 8:6, 2 Chr 16:6, Ezra 2:26, Neh 7:30, Neh 11:31, Neh 12:29, Isa 10:29, Zech 14:10",0.0,0.0,TBC,TBC
Geba 2,Gibeon,TBC,TBC,TBC,2 Sam 5:25,0.0,0.0,TBC,TBC
Gebal,Gebal,TBC,TBC,TBC,"1 Kgs 5:18, Ps 83:7, Ezek 27:9",0.0,0.0,TBC,TBC
Gebim,TBC,TBC,Isa 10:31,TBC,TBC,31.8,35.25,TBC,TBC
Geder,Gedor 1,TBC,TBC,TBC,Josh 12:13,0.0,0.0,TBC,TBC
Gederah,TBC,TBC,"Josh 15:36, 1 Chr 4:23, 1 Chr 12:4",TBC,TBC,31.823337,34.777779,TBC,TBC
Gederoth,Gederah,TBC,TBC,TBC,"Josh 15:41, 2 Chr 28:18",0.0,0.0,TBC,TBC
Gederothaim,Gederoth,TBC,TBC,TBC,Josh 15:36,0.0,0.0,TBC,TBC
Gedor 1,TBC,TBC,"Josh 15:58, 1 Chr 12:7",TBC,TBC,31.63333,35.083333,TBC,TBC
Gedor 2,Gederoth,TBC,TBC,TBC,1 Chr 4:39,0.0,0.0,TBC,TBC
Geliloth,Gilgal 1,TBC,TBC,TBC,Josh 18:17,0.0,0.0,TBC,TBC
Gennesaret,Gennesaret,TBC,TBC,TBC,"Matt 14:34, Mark 6:53, Luke 5:1",0.0,0.0,TBC,TBC
Gerar,Gerar,TBC,TBC,TBC,"Gen 10:19, Gen 20:1, Gen 20:2, Gen 26:1, Gen 26:6, Gen 26:20, Gen 26:26, 2 Chr 14:13, 2 Chr 14:14",0.0,0.0,TBC,TBC
Geruth Chimham,Bethlehem 1,TBC,TBC,TBC,Jer 41:17,0.0,0.0,TBC,TBC
Geshur,TBC,TBC,"Josh 13:13, 2 Sam 3:3, 2 Sam 13:37, 2 Sam 13:38, 2 Sam 14:23, 2 Sam 14:32, 2 Sam 15:8, 1 Chr 2:23, 1 Chr 3:2",TBC,TBC,33.0,36.41667,TBC,TBC
Gethsemane,Jerusalem,TBC,TBC,TBC,"Matt 26:36, Mark 14:32",0.0,0.0,TBC,TBC
Gezer,Gezer,TBC,TBC,TBC,"Josh 10:33, Josh 12:12, Josh 16:3, Josh 16:10, Josh 21:21, Judg 1:29, 2 Sam 5:25, 1 Kgs 9:15, 1 Kgs 9:16, 1 Kgs 9:17, 1 Chr 6:67, 1 Chr 7:28, 1 Chr 14:16, 1 Chr 20:4",0.0,0.0,TBC,TBC
Giah,Ammah,TBC,TBC,TBC,2 Sam 2:24,0.0,0.0,TBC,TBC
Gibbethon,now Qibya,TBC,"Josh 19:44, Josh 21:23, 1 Kgs 15:27, 1 Kgs 16:15, 1 Kgs 16:17",TBC,TBC,31.976623,35.004896,TBC,TBC
Gibeah 1,Gibeah,TBC,TBC,TBC,"Josh 18:28, Josh 24:33, Judg 19:12, Judg 19:13, Judg 19:14, Judg 19:15, Judg 19:16, Judg 20:4, Judg 20:5, Judg 20:9, Judg 20:10, Judg 20:13, Judg 20:14, Judg 20:15, Judg 20:19, Judg 20:20, Judg 20:21, Judg 20:25, Judg 20:29, Judg 20:30, Judg 20:31, Judg 20:34, Judg 20:36, Judg 20:37, Judg 20:43, 1 Sam 10:10, 1 Sam 10:26, 1 Sam 11:4, 1 Sam 13:2, 1 Sam 13:15, 1 Sam 14:2, 1 Sam 14:16, 1 Sam 15:34, 1 Sam 22:6, 1 Sam 23:19, 1 Sam 26:1, 2 Sam 21:6, 2 Sam 23:29, 1 Chr 11:31, 1 Chr 12:3, Isa 10:29, Hos 5:8, Hos 9:9, Hos 10:9",0.0,0.0,TBC,TBC
Gibeah 2,Carmel,TBC,TBC,TBC,"Josh 15:57, 2 Chr 13:2",0.0,0.0,TBC,TBC
Gibeath-elohim,Tabor 3,TBC,TBC,TBC,1 Sam 10:5,0.0,0.0,TBC,TBC
Gibeath-haaraloth,Gilgal 1,TBC,TBC,TBC,Josh 5:3,0.0,0.0,TBC,TBC
Gibeon,Gibeon,TBC,TBC,TBC,"Josh 9:3, Josh 9:17, Josh 10:1, Josh 10:2, Josh 10:4, Josh 10:5, Josh 10:6, Josh 10:10, Josh 10:12, Josh 10:41, Josh 11:19, Josh 18:25, Josh 21:17, 2 Sam 2:12, 2 Sam 2:13, 2 Sam 2:16, 2 Sam 2:24, 2 Sam 3:30, 2 Sam 20:8, 1 Kgs 3:4, 1 Kgs 3:5, 1 Kgs 9:2, 1 Chr 6:60, 1 Chr 8:29, 1 Chr 9:35, 1 Chr 12:4, 1 Chr 14:16, 1 Chr 16:39, 1 Chr 21:29, 2 Chr 1:3, 2 Chr 1:13, Neh 3:7, Neh 7:25, Jer 28:1, Jer 41:12, Jer 41:16",0.0,0.0,TBC,TBC
Gidom,Rimmon 1,TBC,TBC,TBC,Judg 20:45,0.0,0.0,TBC,TBC
Gihon 1,TBC,TBC,TBC,TBC,Gen 2:13,0.0,0.0,TBC,TBC
Gihon 2,TBC,TBC,"1 Kgs 1:33, 1 Kgs 1:38, 1 Kgs 1:45, 2 Chr 32:30, 2 Chr 33:14",TBC,TBC,31.773116,35.237186,TBC,TBC
Gilboa,TBC,TBC,"1 Sam 28:4, 2 Sam 1:21, 2 Sam 21:12",TBC,TBC,32.516667,35.4,TBC,TBC
Gilead,region,TBC,"Gen 31:21, Gen 31:23, Gen 31:25, Gen 37:25, Num 32:1, Num 32:26, Num 32:29, Num 32:39, Num 32:40, Deut 2:36, Deut 3:10, Deut 3:12, Deut 3:13, Deut 3:15, Deut 3:16, Deut 4:43, Deut 34:1, Josh 12:2, Josh 12:5, Josh 13:11, Josh 13:25, Josh 13:31, Josh 17:1, Josh 17:5, Josh 17:6, Josh 20:8, Josh 21:38, Josh 22:9, Josh 22:13, Josh 22:15, Josh 22:32, Judg 5:17, Judg 10:4, Judg 10:8, Judg 10:17, Judg 10:18, Judg 11:5, Judg 11:7, Judg 11:8, Judg 11:9, Judg 11:10, Judg 11:11, Judg 11:29, Judg 12:4, Judg 12:5, Judg 12:7, Judg 20:1, 1 Sam 13:7, 2 Sam 2:9, 2 Sam 17:26, 2 Sam 24:6, 1 Kgs 4:13, 1 Kgs 4:19, 1 Kgs 17:1, 2 Kgs 10:33, 2 Kgs 15:25, 2 Kgs 15:29, 1 Chr 2:22, 1 Chr 5:9, 1 Chr 5:10, 1 Chr 5:16, 1 Chr 6:80, 1 Chr 26:31, 1 Chr 27:21, Ps 60:7, Ps 108:8, Sng 4:1, Sng 6:5, Jer 8:22, Jer 22:6, Jer 46:11, Jer 50:19, Ezek 47:18, Hos 6:8, Hos 12:11, Amos 1:3, Amos 1:13, Obad 1:19, Mic 7:14, Zech 10:10",TBC,TBC,32.042523,35.724241,TBC,TBC
Gilgal 1,Gilgal,TBC,TBC,TBC,"Deut 11:30, Josh 4:19, Josh 4:20, Josh 5:9, Josh 5:10, Josh 9:6, Josh 10:6, Josh 10:7, Josh 10:9, Josh 10:15, Josh 10:43, Josh 14:6, Josh 15:7, Judg 2:1, Judg 3:19, 1 Sam 7:16, 1 Sam 10:8, 1 Sam 11:14, 1 Sam 11:15, 1 Sam 13:4, 1 Sam 13:7, 1 Sam 13:8, 1 Sam 13:12, 1 Sam 13:15, 1 Sam 15:12, 1 Sam 15:21, 1 Sam 15:33, 2 Sam 19:15, 2 Sam 19:40, Hos 4:15, Hos 9:15, Hos 12:11, Amos 4:4, Amos 5:5, Mic 6:5",0.0,0.0,TBC,TBC
Gilgal 2,TBC,TBC,"2 Kgs 2:1, 2 Kgs 4:38",TBC,TBC,32.029737,35.222604,TBC,TBC
Gilo,Giloh,TBC,TBC,TBC,2 Sam 23:34,0.0,0.0,TBC,TBC
Giloh,TBC,TBC,"Josh 15:51, 2 Sam 15:12",TBC,TBC,31.616667,35.083333,TBC,TBC
Gimzo,TBC,TBC,2 Chr 28:18,TBC,TBC,31.928659,34.943219,TBC,TBC
Gittaim,Hadid,TBC,TBC,TBC,"2 Sam 4:3, Neh 11:33",0.0,0.0,TBC,TBC
Goah,<Jerusalem,TBC,TBC,TBC,Jer 31:39,0.0,0.0,TBC,TBC
Gob,Gezer,TBC,TBC,TBC,"2 Sam 21:18, 2 Sam 21:19",0.0,0.0,TBC,TBC
Gog,region,TBC,Rev 20:8,TBC,TBC,46.0,47.0,TBC,TBC
Goiim,TBC,TBC,TBC,TBC,"Gen 14:1, Gen 14:9, Josh 12:23",0.0,0.0,TBC,TBC
Golan,Golan,TBC,TBC,TBC,"Deut 4:43, Josh 20:8, Josh 21:27, 1 Chr 6:71",0.0,0.0,TBC,TBC
Golgotha,<Jerusalem,TBC,TBC,TBC,"Matt 27:33, Mark 15:22, John 19:17",0.0,0.0,TBC,TBC
Gomer,TBC,TBC,TBC,TBC,Ezek 38:6,0.0,0.0,TBC,TBC
Gomorrah,Gomorrah,TBC,TBC,TBC,"Gen 10:19, Gen 13:10, Gen 14:2, Gen 14:8, Gen 14:10, Gen 14:11, Gen 18:20, Gen 19:24, Gen 19:28, Deut 29:23, Deut 32:32, Isa 1:9, Isa 1:10, Isa 13:19, Jer 23:14, Jer 49:18, Jer 50:40, Amos 4:11, Zeph 2:9, Matt 10:15, Rom 9:29, 2 Pet 2:6, Jude 1:7",0.0,0.0,TBC,TBC
Goshen 1,Goshen,TBC,TBC,TBC,"Gen 45:10, Gen 46:28, Gen 46:29, Gen 46:34, Gen 47:1, Gen 47:4, Gen 47:6, Gen 47:27, Gen 50:8, Ex 8:22, Ex 9:26",0.0,0.0,TBC,TBC
Goshen 2,TBC,TBC,"Josh 10:41, Josh 11:16, Josh 15:51",TBC,TBC,31.45,34.916667,TBC,TBC
Gozan,from harper,TBC,"2 Kgs 17:6, 2 Kgs 18:11, 2 Kgs 19:12, 1 Chr 5:26, Isa 37:12",TBC,TBC,36.840013,40.06889,TBC,TBC
Great Sea,sea,TBC,"Num 34:6, Num 34:7, Josh 1:4, Josh 9:1, Josh 15:12, Josh 15:47, Josh 23:4, Ezek 47:10, Ezek 47:15, Ezek 47:19, Ezek 47:20, Ezek 48:28",TBC,TBC,33.24,33.47,TBC,TBC
Great Sidon,Sidon,TBC,TBC,TBC,Josh 11:8,0.0,0.0,TBC,TBC
Greece,Athens,region,TBC,TBC,"Dan 8:21, Dan 10:20, Dan 11:2, Zech 9:13, Acts 20:2",0.0,0.0,TBC,TBC
Gudgodah,Hor-haggidgad,TBC,TBC,TBC,Deut 10:7,0.0,0.0,TBC,TBC
Gur,Ibleam,TBC,TBC,TBC,2 Kgs 9:27,0.0,0.0,TBC,TBC
Gurbaal,Edom,TBC,TBC,TBC,2 Chr 26:7,0.0,0.0,TBC,TBC
Habor,river,TBC,"2 Kgs 17:6, 2 Kgs 18:11, 1 Chr 5:26",TBC,TBC,36.344972,40.789333,TBC,TBC
Hachilah,TBC,TBC,"1 Sam 23:19, 1 Sam 26:1, 1 Sam 26:3",TBC,TBC,31.466604,35.216691,TBC,TBC
Hadad-rimmon,now Rommanah,TBC,Zech 12:11,TBC,TBC,32.524106,35.205136,TBC,TBC
Hadashah,now Ibdis,TBC,Josh 15:37,TBC,TBC,31.679512,34.695903,TBC,TBC
Hadid,TBC,TBC,Neh 11:34,TBC,TBC,31.963575,34.952536,TBC,TBC
Hadrach,Damascus,TBC,TBC,TBC,Zech 9:1,0.0,0.0,TBC,TBC
Haeleph,now Lifta,TBC,Josh 18:28,TBC,TBC,31.792733,35.196862,TBC,TBC
Hahiroth,Pi-hahiroth,from tyndale,TBC,TBC,Num 33:8,0.0,0.0,TBC,TBC
Hakkephirim,Ono,TBC,TBC,TBC,Neh 6:2,0.0,0.0,TBC,TBC
Halah,Habor,TBC,TBC,TBC,"2 Kgs 17:6, 2 Kgs 18:11, 1 Chr 5:26",0.0,0.0,TBC,TBC
Halhul,TBC,TBC,Josh 15:58,TBC,TBC,31.579549,35.099103,TBC,TBC
Hali,Beten,TBC,TBC,TBC,Josh 19:25,0.0,0.0,TBC,TBC
Hall of Judgment,<House of the Forest of Lebanon,TBC,TBC,TBC,1 Kgs 7:7,0.0,0.0,TBC,TBC
Hall of Pillars,<House of the Forest of Lebanon,TBC,TBC,TBC,1 Kgs 7:6,0.0,0.0,TBC,TBC
Hall of the Throne,<House of the Forest of Lebanon,TBC,TBC,TBC,1 Kgs 7:7,0.0,0.0,TBC,TBC
Ham 1,Ammon,TBC,TBC,TBC,Gen 14:5,0.0,0.0,TBC,TBC
Ham 2,Egypt,TBC,TBC,TBC,"Ps 105:23, Ps 105:27, Ps 106:22",0.0,0.0,TBC,TBC
Hamath,TBC,TBC,"2 Sam 8:9, 2 Kgs 14:28, 2 Kgs 17:24, 2 Kgs 17:30, 2 Kgs 18:34, 2 Kgs 19:13, 2 Kgs 23:33, 2 Kgs 25:21, 1 Chr 18:9, 2 Chr 8:4, Isa 10:9, Isa 11:11, Isa 36:19, Isa 37:13, Jer 39:5, Jer 49:23, Jer 52:9, Jer 52:27, Ezek 47:16, Ezek 47:17, Ezek 48:1, Amos 6:2, Zech 9:2",TBC,TBC,35.136204,36.749488,TBC,TBC
Hamath-zobah,Hamath,TBC,TBC,TBC,2 Chr 8:3,0.0,0.0,TBC,TBC
Hammath,TBC,TBC,"Josh 19:35, 1 Chr 2:55",TBC,TBC,33.125828,35.165,TBC,TBC
Hammon,Hammath,TBC,TBC,TBC,"Josh 19:28, 1 Chr 6:76",0.0,0.0,TBC,TBC
Hammoth-dor,Hammath,TBC,TBC,TBC,Josh 21:32,0.0,0.0,TBC,TBC
Hamonah,Valley of Hamon-gog,TBC,TBC,TBC,Ezek 39:16,0.0,0.0,TBC,TBC
Hanes,http://www.digitalegypt.ucl.ac.uk/ehnasya/index.html,TBC,Isa 30:4,TBC,TBC,29.085425,30.934402,TBC,http://www.digitalegypt.ucl.ac.uk/ehnasya/index.html
Hannathon,TBC,TBC,Josh 19:14,TBC,TBC,32.916002,35.426637,TBC,TBC
Hapharaim,Ophrah 2,TBC,TBC,TBC,Josh 19:19,0.0,0.0,TBC,TBC
Hara,Habor,TBC,TBC,TBC,1 Chr 5:26,0.0,0.0,TBC,TBC
Haradah,Makheloth,TBC,TBC,TBC,"Num 33:24, Num 33:25",0.0,0.0,TBC,TBC
Haran,Haran,TBC,TBC,TBC,"Gen 11:31, Gen 11:32, Gen 12:4, Gen 12:5, Gen 27:43, Gen 28:10, Gen 29:4, 2 Kgs 19:12, Isa 37:12, Ezek 27:23, Acts 7:2, Acts 7:4",0.0,0.0,TBC,TBC
Harmon,Samaria,TBC,TBC,TBC,Amos 4:3,0.0,0.0,TBC,TBC
Harod,TBC,TBC,"Judg 7:1, 2 Sam 23:25, 1 Chr 11:27",TBC,TBC,32.549638,35.355647,TBC,TBC
Harosheth-hagoyim,TBC,TBC,"Judg 4:2, Judg 4:13, Judg 4:16",TBC,TBC,32.691177,35.110039,TBC,TBC
Hashmonah,Moseroth,TBC,TBC,TBC,"Num 33:29, Num 33:30",0.0,0.0,TBC,TBC
Hauran,Golan,region,TBC,TBC,"Ezek 47:16, Ezek 47:18",0.0,0.0,TBC,TBC
Havilah 1,TBC,TBC,TBC,TBC,Gen 2:11,0.0,0.0,TBC,TBC
Havilah 2,TBC,TBC,"Gen 25:18, 1 Sam 15:7",TBC,TBC,30.14,35.22,TBC,TBC
Havvoth-jair,Jair,TBC,TBC,TBC,"Num 32:41, Deut 3:14, Judg 10:4, 1 Chr 2:23",0.0,0.0,TBC,TBC
Hazar-addar,Addar,TBC,TBC,TBC,Num 34:4,0.0,0.0,TBC,TBC
Hazar-enan,TBC,TBC,"Num 34:9, Num 34:10, Ezek 47:17, Ezek 48:1",TBC,TBC,34.229499,37.240077,TBC,TBC
Hazar-gaddah,Hazor 3,TBC,TBC,TBC,Josh 15:27,0.0,0.0,TBC,TBC
Hazar-shual,TBC,TBC,"Josh 15:28, Josh 19:3, 1 Chr 4:28, Neh 11:27",TBC,TBC,31.215418,34.942986,TBC,TBC
Hazar-susah,Madmannah,TBC,TBC,TBC,Josh 19:5,0.0,0.0,TBC,TBC
Hazar-susim,Hazar-susah,TBC,TBC,TBC,1 Chr 4:31,0.0,0.0,TBC,TBC
Hazazon-tamar,Engedi,TBC,TBC,TBC,"Gen 14:7, 2 Chr 20:2",0.0,0.0,TBC,TBC
Hazer-hatticon,Hamath,TBC,TBC,TBC,Ezek 47:16,0.0,0.0,TBC,TBC
Hazeroth,TBC,TBC,"Num 11:35, Num 12:16, Num 33:17, Num 33:18, Deut 1:1",TBC,TBC,28.916667,34.5,TBC,TBC
Hazor 1,Hazor,TBC,TBC,TBC,"Josh 11:1, Josh 11:10, Josh 11:11, Josh 11:13, Josh 12:19, Josh 19:36, Judg 4:2, Judg 4:17, 1 Sam 12:9, 1 Kgs 9:15, 2 Kgs 15:29",0.0,0.0,TBC,TBC
Hazor 2,Kedesh 2,TBC,TBC,TBC,Josh 15:23,0.0,0.0,TBC,TBC
Hazor 3,Amam,TBC,TBC,TBC,Josh 15:25,0.0,0.0,TBC,TBC
Hazor 4,TBC,TBC,Neh 11:33,TBC,TBC,31.833333,35.2,TBC,TBC
Hazor 5,TBC,TBC,TBC,TBC,"Jer 49:28, Jer 49:30, Jer 49:33",0.0,0.0,TBC,TBC
Hazor-hadattah,Hazor 3,TBC,TBC,TBC,Josh 15:25,0.0,0.0,TBC,TBC
Hebron,Hebron / Kiriath-arba,TBC,TBC,TBC,"Gen 13:18, Gen 23:2, Gen 23:19, Gen 35:27, Num 13:22, Josh 10:3, Josh 10:5, Josh 10:23, Josh 10:36, Josh 10:39, Josh 11:21, Josh 12:10, Josh 14:13, Josh 14:14, Josh 14:15, Josh 15:13, Josh 15:54, Josh 20:7, Josh 21:11, Josh 21:13, Judg 1:10, Judg 1:20, Judg 16:3, 1 Sam 30:31, 2 Sam 2:1, 2 Sam 2:3, 2 Sam 2:11, 2 Sam 2:32, 2 Sam 3:2, 2 Sam 3:5, 2 Sam 3:19, 2 Sam 3:20, 2 Sam 3:22, 2 Sam 3:27, 2 Sam 3:32, 2 Sam 4:1, 2 Sam 4:8, 2 Sam 4:12, 2 Sam 5:1, 2 Sam 5:3, 2 Sam 5:5, 2 Sam 5:13, 2 Sam 15:7, 2 Sam 15:9, 2 Sam 15:10, 1 Kgs 2:11, 1 Chr 3:1, 1 Chr 3:4, 1 Chr 6:55, 1 Chr 6:57, 1 Chr 11:1, 1 Chr 11:3, 1 Chr 12:23, 1 Chr 12:38, 1 Chr 29:27, 2 Chr 11:10",0.0,0.0,TBC,TBC
Helam,Peniel,TBC,TBC,TBC,"2 Sam 10:16, 2 Sam 10:17",0.0,0.0,TBC,TBC
Helbah,Aphik,TBC,TBC,TBC,Judg 1:31,0.0,0.0,TBC,TBC
Helbon,now Halbon,TBC,Ezek 27:18,TBC,TBC,33.664912,36.248576,TBC,TBC
Helech,Arvad,TBC,TBC,TBC,Ezek 27:11,0.0,0.0,TBC,TBC
Heleph,TBC,TBC,Josh 19:33,TBC,TBC,33.134416,35.332157,TBC,TBC
Heliopolis,On,TBC,TBC,TBC,Jer 43:13,0.0,0.0,TBC,TBC
Helkath,TBC,TBC,"Josh 19:25, Josh 21:31",TBC,TBC,32.955448,35.211971,TBC,TBC
Helkath-hazzurim,TBC,TBC,2 Sam 2:16,TBC,TBC,31.880126,35.280188,TBC,TBC
Hena,TBC,TBC,"2 Kgs 18:34, 2 Kgs 19:13, Isa 37:13",TBC,TBC,34.467725,41.964955,TBC,TBC
Hepher,Hepher,TBC,TBC,TBC,"Josh 12:17, 1 Kgs 4:10",0.0,0.0,TBC,TBC
Heres,Succoth 1,TBC,TBC,TBC,Judg 8:13,0.0,0.0,TBC,TBC
Hereth,TBC,TBC,1 Sam 22:5,TBC,TBC,31.621492,35.029273,TBC,TBC
Hermon,Mount Hermon,TBC,TBC,TBC,"Deut 3:9, Deut 4:48, Josh 11:3, Ps 42:6, Ps 89:12, Ps 133:3, Sng 4:8",0.0,0.0,TBC,TBC
